ID_rec	ID_vow	label_wov	F1_1	F1_2	F1_3	F1_4	F1_5	F2_1	F2_2	F2_3	F2_4	F2_5
O_07	6	E:	713.5718232645493	724.891763319548	733.1199865786614	715.891582786248	651.2035006241669	2191.3884522242943	2560.585258104782	2264.743963074028	2422.948359369555	2315.557663265435	
O_07	7	Y	392.6079230459648	397.19024619021366	400.98981364542016	398.5046695003861	376.4257860208453	2308.6602018605054	2315.8802859649068	2302.0497675294037	2290.553527933878	2331.710049565068	
O_07	8	e:	456.07754463613395	475.4647060836351	490.91881517090155	495.0219797263356	488.1937301072601	2039.1170312836352	2043.3229393720958	2019.2443825717385	2038.730942790491	2118.201319692247	
O_07	9	i:	447.20695865993076	398.122559504951	347.735972297139	302.0732232271113	341.21248301708636	2318.0286916570476	2025.0639525990723	2211.740855115951	2058.0556831496338	2132.9887513058325	
O_07	10	E:	695.6924425779062	645.603664366566	654.8431016638124	649.751195714033	613.0533044302549	2220.3006994188095	2224.9854056414715	2205.5349797246595	2085.8796589982494	1860.6548111373281	
O_07	11	E	378.78564173479987	398.4229938521406	452.284156160115	514.8522024692874	617.1941679223303	2439.23116875721	2454.002742910279	2488.7833092292954	2153.99625536911	2001.5957788353885	
O_07	12	e:	523.26698920249	543.257769922623	573.6255332975534	593.0524471821366	561.3994657268349	2305.7207963245914	2287.9093855346414	2231.8019616257657	2206.159391174982	2193.9490728866595	
O_07	13	i:	434.1030262714751	433.3915253454014	412.3268123933942	414.8659088599892	401.85403792358267	2143.3914308882363	2170.46364607875	2148.6005114970817	1997.1139425713297	1856.0239323756327	
O_07	14	oe	532.2249014793192	557.5873130522439	575.2712347317323	578.8163537666455	594.8528316777315	2044.3042378416517	1905.4859010573175	1840.25523500991	1856.6428014278954	2127.0644094754757	
O_07	15	i:	375.35598123706666	408.1390144181173	432.6012240058576	460.9124403098077	495.80136783936933	2386.061625184525	2366.69659350946	2389.736815412009	2433.540332773329	2618.8386609999616	
O_07	16	e:	515.3953233307485	516.2914340940563	508.1050073039614	512.695199841328	496.46075336272827	2467.1124582472567	2507.019295303748	2480.4644464355683	2498.3623601822783	2527.082390224033	
O_07	17	E:	735.5416655136467	683.1890041377137	673.6619036868036	678.0467963892431	660.1608561675324	2245.8324715107597	2396.442647831792	2259.6972200798073	2454.4267381019854	2172.785068756495	
O_07	18	u0	587.907373483232	588.3099729373491	586.9435962361542	586.015387009535	596.1994587806611	1988.5866252751666	1980.231219628703	2004.366743851401	2056.5173001301027	2125.371969596146	
O_07	19	A:	605.5109058772932	611.597925579021	607.212150021365	592.8389895599921	590.5624421179401	2098.689267980238	2066.0770802820366	1967.847543248791	1777.054383259089	2002.7141505018744	
O_07	20	u:	463.68980671616396	491.8245767038573	479.5750442018321	489.3274288503747	483.83118046319	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_07	21	e:	711.3524949267946	720.466119381815	716.2886269795398	700.9072424245668	650.450192218189	--undefined--	2334.312703590314	--undefined--	--undefined--	2068.050525588427	
O_08	0	e:	381.2139573226931	396.97713355727905	431.3078856447196	514.3824764010961	569.0374131984332	2314.5828058670827	2401.698250156749	2413.4066507293246	2305.291455384978	2187.956192138632	
O_08	1	e:	484.7987072675761	523.2502673533504	556.1006200938759	575.7211079786396	580.0202865281704	2277.127474595793	2126.6904030712476	2279.6679673132776	2170.4791272111597	2254.933758316083	
O_08	2	e:	488.224759238888	512.3098976206396	518.8629058074475	512.281988706435	498.48783599582555	2240.1899084276993	2333.2755813266035	2364.770611728883	2269.555154166613	2195.743067382852	
O_08	3	i:	1624.6990472629248	385.1768138705628	361.9469823827728	406.6980802612074	389.5532659791901	--undefined--	2635.5209787151884	2600.9092573005564	2564.3387660239123	2427.1915250930247	
O_08	4	e:	465.56167983085857	507.16108662987597	536.2009585683571	552.2812287602704	542.2578162637142	2614.7685587396345	2367.7739163707392	2372.8922514732053	2350.5791437942607	2253.7525702908342	
O_08	5	a	608.5298008252526	666.5548225084124	714.3937326003398	740.7585972349385	789.4178272140936	1671.1434715135706	2010.114820067137	2052.6623356023333	2184.633594192491	2224.5483639391846	
O_08	6	ale	462.57957033506176	437.71990338288185	403.1017499360651	416.59938428232016	394.9091825104685	2496.5395087172114	2634.054498342212	2535.0813241845917	2368.7314854821125	2510.0990080546685	
O_08	7	@	485.5537568512778	505.23430975240234	526.8650921089152	504.4341044054825	496.2753218541464	2466.107674600792	2383.8744957421336	2394.064193345229	2370.714283687282	2398.406684610545	
O_08	8	i:	477.8861015592227	512.7327085037454	533.8160164169232	590.0045446327127	562.7930015397059	2460.6667906332827	2436.943165801244	2499.173856286296	2400.3131404443398	2667.1383358853113	
O_09	0	a	721.4717486000072	746.8597476215709	761.0859110239953	773.8916735045841	775.3099697260166	--undefined--	2543.754582336738	--undefined--	--undefined--	--undefined--	
O_09	1	i:	440.8007051565433	449.9661277061083	447.4920335631524	453.1774866587502	433.1636216376249	2105.883626796696	2407.932740340176	2305.251347130242	2255.886924100128	2516.7521721734474	
O_09	2	i:	391.3642242610026	428.82596998006244	465.4299965169229	453.6554918631743	447.8122016211601	2374.8870142626874	2382.220944460004	2491.0981543740622	2442.43645464618	2339.1830634763796	
O_09	3	i:	355.7628345467615	355.8889233262673	363.70567594030615	402.4728531161195	410.89996199964486	2475.4455912546964	2462.103423207838	2589.5554401813015	2478.1906155337915	2478.4510617919204	
O_09	4	A:	570.1320720984796	632.8941609772777	671.0895017760157	669.0334690764405	1133.088122784909	2191.5289534486637	2276.407638147871	2372.907323053852	2804.288915733596	--undefined--	
O_09	5	E	570.2851233206791	561.199095908827	551.2001106490401	532.8154566091223	514.6105580913618	2546.205474097599	2542.708460467499	2490.2360650953215	2514.030075151773	2528.8760860552306	
O_09	6	e:	518.5411096218345	563.3024341260492	585.084189141302	586.2909451577372	587.0458647529454	2392.273776494997	2303.4710096468366	2271.5167749678976	2401.674402106254	2337.0457382127643	
O_09	7	o:	536.473647934913	539.7093159833233	533.6449426175101	544.0805432347069	565.1724766063458	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_09	8	a	565.0044332103497	566.6039373479894	566.2012380358439	563.7470335412132	564.9143813453333	--undefined--	2611.3267729360014	2588.5381143464333	2542.3996552141607	--undefined--	
O_09	9	e:	550.2632562703508	561.7254022174063	544.0095543941515	544.8757110658825	546.5114928443294	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_09	10	U	386.8870976518329	261.29134478561946	506.12212648463964	506.8283733092484	476.9417964500705	550.6390397863371	531.8755781689213	--undefined--	--undefined--	--undefined--	
O_09	11	u0	446.0913769982731	447.3792058100567	450.02456819915847	450.0806288853104	450.2284753555073	1515.632727394917	1374.3976778705526	1453.7018771836968	1702.6670804851362	2190.5181427337557	
O_09	12	A:	621.4439152572815	648.1609162372248	680.7445579830559	685.422710696861	669.7551532734678	--undefined--	--undefined--	2605.2327374918723	2566.59663654729	2508.1494404240007	
O_09	13	e:	590.752822611811	596.4476101443196	594.9777082542877	590.0058871613006	603.2316775267901	2520.634877115615	2499.0543948523664	2533.10820026138	2513.5619938994855	2370.9242340158407	
O_09	14	o:	465.9425335838436	476.1518143455455	499.8946374216619	515.7517112871707	499.6959944917201	2432.2151534523964	2307.858939437242	2046.5594655561445	1789.3817280233882	1774.0413730034525	
O_09	15	i:	477.4175329547808	452.66639299537553	433.3184064749501	410.45264063243195	374.9617087384913	2209.3322797546643	1909.664195529209	2343.1057140622756	2403.2532876332502	2396.0844705755376	
O_09	16	e:	459.2863052243033	491.78056366475374	544.6561195012287	590.3024488167891	591.848926827105	2236.2609436894772	2139.700393886655	2069.15043650063	2098.5545102479145	2256.2868903325125	
O_09	17	E:	667.8845838366048	712.3640227982693	677.9349776910992	676.4495575788185	668.326702640624	2227.2979932704966	2296.163513608244	--undefined--	--undefined--	2197.317453048869	
O_09	18	o:	527.7539895709033	529.9993537720173	539.804770077987	537.1938277875955	525.4057754348816	2169.94334055755	2127.4765321172417	2075.277922291432	2132.9368636244762	2166.011163148376	
O_09	19	ael	570.7421838347751	586.7768583424607	598.4908732371033	611.1689478293073	631.4913571913739	2360.1536901016557	2333.410722727175	2403.795741853929	2002.7050749059554	2030.404183517206	
O_09	20	a	595.9449115246763	620.190897950367	653.3593717475947	666.790195614899	656.1953958068668	2198.7164834135165	2260.724110799045	2278.9119281431476	2295.0747203463957	2339.34781553941	
O_09	21	a	698.7309754704286	700.4508723782025	760.6559362010579	742.7108597607422	744.8915008011438	2261.056002676991	2252.205599466457	2116.758332451248	2129.37599879611	2042.9416601635667	
O_09	22	A:	632.8555013504105	638.0492458427192	655.9456413159871	647.0056272868719	633.4832208579283	2347.502422698831	2408.848705964117	2521.3346422717586	2708.7137641599547	2225.370704135177	
O_09	23	e:	466.1716979740739	469.20450745764185	477.6292363922214	498.3870407668114	549.9965711704053	2621.937678707261	2554.903566138003	2515.311326970501	2478.9936725021075	2337.4883614631653	
O_10	0	e:	533.8388834136013	568.2744487224938	584.4864074405645	590.1853056256297	552.5079018134073	1940.5137152370503	1951.67864116783	2073.956951070294	1990.702384575994	1460.0751453306514	
O_10	1	Y	430.4168788115929	434.50737379961146	444.9500120914443	430.1853733856545	410.2194873600025	2484.385586779055	--undefined--	--undefined--	2713.0700597520786	--undefined--	
O_10	2	o:	495.3559308264517	508.4876646374531	512.8967670874458	508.62616013203524	487.9426182873599	2389.4575456122093	2045.1785920100617	2058.2041539396546	2116.2571465053597	2185.805857870167	
O_10	3	e	451.8901782333588	458.49238788101366	470.81565346307497	488.0127051323528	507.4416773256475	2160.43570128823	2089.153047750786	2047.51297535248	2060.729506615124	2035.0656677184352	
O_10	4	a	624.9390608615053	663.8290377196217	662.7235254570721	675.6813258348966	609.1996324678356	1712.4785237759588	1791.0213922147989	1523.610235113421	1442.5261221088347	1271.6253825113129	
O_10	5	A:	574.9721672481339	607.4945232023358	637.0323939119744	642.8311553758904	732.2134517881171	2219.830105742192	2197.2270775010466	2258.31788238342	2300.722476158473	1957.9750464237698	
O_10	6	U	532.5986904795403	593.7449085142208	606.5937432933598	608.0478311242047	620.2189465683338	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_10	7	A:	625.0523867165575	665.750587270106	674.2825098967257	679.4913414311718	684.8790063492321	--undefined--	1953.6989745355472	1732.0376384809379	1753.308149516052	--undefined--	
O_10	8	A:	613.6566821035361	619.9978909306188	620.9537428757611	605.9285080481875	582.0105044043077	2637.5023132632964	2500.5341078724528	2221.763391038215	1861.8214031799457	1790.5638079157507	
O_10	9	e:	408.62455009681327	469.46293589010816	509.5848184701831	534.3019881487604	593.1529995628407	2469.0541049421636	2325.285007194291	2330.6969259447787	2202.0750893863324	2077.830872291792	
O_10	10	U	575.7056283999212	611.2996239469387	614.2432036823775	621.198365022871	587.4542244365086	1742.7906200866946	2158.6582975861998	1605.6200482143947	1962.6341021423732	1994.9677968597694	
O_10	11	2	559.4223250186177	576.6562219192905	585.2397913872214	585.7493227363497	602.2210957537303	1914.0019907041449	1546.240235412263	1570.2465132218242	1827.7954425551118	1788.393835194592	
O_10	12	Y	372.48974995775535	356.1366850585435	349.71410445664435	338.8430681700469	349.945366501158	2070.997837619796	2086.281945631429	2141.1731338727614	2153.7151519035424	2577.8604579567877	
O_10	13	A:	525.8486406442621	573.9597362780144	585.9956413315681	625.9906998873545	625.6185633924549	2083.9273029779656	2131.5139057660613	1850.5226697518929	1843.694406660104	1812.6677039832277	
O_10	14	o:	402.556599929947	389.41383071463883	403.7157502790431	392.2563367235863	437.9918219987731	--undefined--	--undefined--	--undefined--	--undefined--	1642.3442758429942	
O_10	15	A:	572.2551049680657	616.0038926454201	628.3924760143493	639.0876718182906	634.1229302961801	1844.1991294722038	1867.6142525862754	1535.8344221972768	1929.0175330069812	2074.737110489573	
O_10	16	oe	663.9928561552707	581.4981551259743	572.1991306301302	606.1421713434544	603.2030785240163	1872.0476884107084	2141.731589698221	1981.8484462607873	1724.3188525910243	1656.7305982846585	
O_10	17	i:	503.14501539488896	486.01492367842854	466.91974671811784	454.8206116350561	449.9820892713824	2166.6114119509343	2270.8809008422973	2304.2817314505123	2256.4065177370985	2160.4668255688284	
O_10	18	A:	542.4577984112759	614.1126873438062	667.6405553322737	693.771723118621	699.5512611934562	2401.2688122567333	2302.239963932068	2314.334120708212	2303.55819429584	2303.7908311239407	
O_10	19	o:	518.3356211400329	518.8817340340797	527.7030217516085	559.7825108250469	565.5614561298427	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_10	20	A:	545.0901319323868	577.449845136113	618.2324643904145	598.3259526730702	582.8868058779498	--undefined--	--undefined--	--undefined--	2460.9547641733843	2118.8784936758284	
O_10	21	A:	523.827054067112	571.6295700307707	603.7557810239094	610.341279789187	583.7348587387028	2125.423305639487	2101.7815739596404	2081.7990723203498	2141.503096978236	2256.8309659462307	
O_10	22	E	591.8387723082401	578.9897561244948	586.0105599561974	607.480364356459	610.569106170364	2243.2599447470643	2402.546472027067	2250.8077463499985	2237.3971246214933	2304.168647793803	
O_10	23	e:	513.1623530076538	543.9042950273181	576.5919612737689	576.3502384800421	583.2588247011573	2415.6968322117896	2237.802086774384	2251.018521722714	2336.300939152522	2334.576140043229	
O_10	24	a	624.9899334807249	649.966481796383	647.9394928254258	679.1651447610332	708.3505144379446	2162.7755545098366	2312.4561896283262	2284.249457728822	2405.6091531322654	2417.8431482604615	
O_10	25	u:	459.26941876121566	430.2731164403611	420.08100509830587	394.1120634127343	391.30480976711607	--undefined--	--undefined--	--undefined--	--undefined--	2014.047678064463	
O_10	26	o:	694.983782940971	586.9996308753442	415.0240315913946	463.6511847256878	489.1811097916374	2173.7989716722077	2266.3088596697057	2172.213869913542	2231.52016161255	2276.1199836098717	
O_10	27	e	467.27718559488505	430.90364536541364	389.52906584540744	382.45162013974453	383.1006657094027	2362.829721640487	2401.176061179216	2439.5169798591405	2460.389077178283	2450.9811265070325	
O_10	28	A:	478.24398281399493	549.8453729429596	655.2628078118988	610.4569450551003	554.3271287775826	2420.134214036051	2300.8608249934505	2167.7887102555	2139.9239607882887	2269.511528374819	
O_10	29	e:	513.478206934829	559.0593388094408	589.26891331356	598.1878105859097	558.1878560784758	2147.9839551103755	2070.653757850861	2152.0105498581784	2249.5811363091398	2468.276771205408	
O_10	30	U	563.0902349687032	567.4929537107902	559.905218963275	624.3348955563064	547.3180569221062	--undefined--	1906.997037306257	1647.268145919384	--undefined--	1931.1895677644488	
O_10	31	}:	551.4616206528871	540.9519749391711	545.9773774838866	540.7932279177742	522.9460399274919	2179.515513907649	2353.5776963923486	2003.1307861102096	2166.5135938796197	2238.37610067361	
O_10	32	e:	469.61915899032743	502.99255383469773	517.9644545051765	515.6260111123794	489.8914053875766	2309.6137363537973	2155.401170041729	2400.6544568764825	2271.050393769168	2061.1399949412994	
O_10	33	i:	396.7124430689622	388.8763357804879	380.1174616476413	371.3820052086893	378.8941917512561	2400.6146894897774	2395.0982947822563	2571.353262859502	2289.937139658642	2448.0420163099625	
O_10	34	i:	405.5158875345253	423.4275901798037	448.3262623434018	472.90205790917867	462.4678828794501	2462.0405720599447	2520.2953627130028	2433.8465464210863	2414.5695236664615	2294.1241289851937	
O_10	35	a	604.5507803759787	648.4103685525352	687.1811636426203	700.5752442028742	701.0349771947208	2301.0459191045607	2337.9063354274954	2367.651777388903	2364.647563660625	2281.1595144755274	
O_10	36	u0	458.07907036823985	458.2862300471452	462.6924017870185	460.944136274917	452.3603185591759	2388.0055172854077	2393.7783047270477	2419.8369911496816	2533.5734399927205	2513.728224000726	
O_10	37	a	577.4821700624425	585.528223651046	590.8328311779778	643.7400515525906	652.2844724011671	2861.8640108257882	--undefined--	2746.05504702676	--undefined--	--undefined--	
O_10	38	e:	490.04268188649104	506.0405774904242	502.9536417048707	507.7862183174779	518.638980186825	2405.283072961318	2480.573561523238	2447.8696073908745	2522.353234692599	2470.6499936692467	
O_10	39	E:	610.8006582079371	681.5269282192144	758.0412953511539	846.2010142139623	690.0211003733184	2589.451558325698	2567.2116469499188	2751.534350705415	--undefined--	--undefined--	
O_10	40	A:	599.4966407309822	602.4751762064512	601.526907704895	611.239201031461	616.9058716213436	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_10	41	e	619.6848532140109	609.039221073978	595.4209459362102	579.5591771161953	565.645271240771	--undefined--	--undefined--	--undefined--	--undefined--	2238.5527392871795	
O_10	42	e:	621.4024695038771	655.0266925678438	681.8444786881861	698.8838317244488	705.2689075978017	2498.4052429351564	2511.952150319429	2291.144258605029	2154.83146154409	1982.6002440326968	
